\begin_header 
This null pure water data file is used when simulating a non immersed in water medium using the 
measured IOP option. This way, Hydro Light will add null IOP's when addind the water contribution to
 the scattering and absorption. See section 2.7 of HydroLight technical documentation.
wavelen[nm]  aref[1/m]  PsiT[(1/m)/deg C] PsiS[(1/m)/ppt] 
\end_header
   455.0	0.00e+00	0.00e+00	0.00e+00
   460.0	0.00e+00	0.00e+00	0.00e+00
   465.0	0.00e+00	0.00e+00	0.00e+00
   470.0	0.00e+00	0.00e+00	0.00e+00
   475.0	0.00e+00	0.00e+00	0.00e+00
   480.0	0.00e+00	0.00e+00	0.00e+00
   485.0	0.00e+00	0.00e+00	0.00e+00
   490.0	0.00e+00	0.00e+00	0.00e+00
   495.0	0.00e+00	0.00e+00	0.00e+00
   500.0	0.00e+00	0.00e+00	0.00e+00
   505.0	0.00e+00	0.00e+00	0.00e+00
   510.0	0.00e+00	0.00e+00	0.00e+00
   515.0	0.00e+00	0.00e+00	0.00e+00
   520.0	0.00e+00	0.00e+00	0.00e+00
   525.0	0.00e+00	0.00e+00	0.00e+00
   530.0	0.00e+00	0.00e+00	0.00e+00
   535.0	0.00e+00	0.00e+00	0.00e+00
   540.0	0.00e+00	0.00e+00	0.00e+00
   545.0	0.00e+00	0.00e+00	0.00e+00
   550.0	0.00e+00	0.00e+00	0.00e+00
   555.0	0.00e+00	0.00e+00	0.00e+00
   560.0	0.00e+00	0.00e+00	0.00e+00
   565.0	0.00e+00	0.00e+00	0.00e+00
   570.0	0.00e+00	0.00e+00	0.00e+00
   575.0	0.00e+00	0.00e+00	0.00e+00
   580.0	0.00e+00	0.00e+00	0.00e+00
   585.0	0.00e+00	0.00e+00	0.00e+00
   590.0	0.00e+00	0.00e+00	0.00e+00
   595.0	0.00e+00	0.00e+00	0.00e+00
   600.0	0.00e+00	0.00e+00	0.00e+00
   605.0	0.00e+00	0.00e+00	0.00e+00
   610.0	0.00e+00	0.00e+00	0.00e+00
   615.0	0.00e+00	0.00e+00	0.00e+00
   620.0	0.00e+00	0.00e+00	0.00e+00
   625.0	0.00e+00	0.00e+00	0.00e+00
   630.0	0.00e+00	0.00e+00	0.00e+00
   635.0	0.00e+00	0.00e+00	0.00e+00
   640.0	0.00e+00	0.00e+00	0.00e+00
   645.0	0.00e+00	0.00e+00	0.00e+00
   650.0	0.00e+00	0.00e+00	0.00e+00
   655.0	0.00e+00	0.00e+00	0.00e+00
   660.0	0.00e+00	0.00e+00	0.00e+00
   665.0	0.00e+00	0.00e+00	0.00e+00
   670.0	0.00e+00	0.00e+00	0.00e+00
   675.0	0.00e+00	0.00e+00	0.00e+00
   680.0	0.00e+00	0.00e+00	0.00e+00
   685.0	0.00e+00	0.00e+00	0.00e+00
   690.0	0.00e+00	0.00e+00	0.00e+00
   695.0	0.00e+00	0.00e+00	0.00e+00
   700.0	0.00e+00	0.00e+00	0.00e+00
   705.0	0.00e+00	0.00e+00	0.00e+00
   710.0	0.00e+00	0.00e+00	0.00e+00
   715.0	0.00e+00	0.00e+00	0.00e+00
   720.0	0.00e+00	0.00e+00	0.00e+00
   725.0	0.00e+00	0.00e+00	0.00e+00
   730.0	0.00e+00	0.00e+00	0.00e+00
   735.0	0.00e+00	0.00e+00	0.00e+00
   740.0	0.00e+00	0.00e+00	0.00e+00
   745.0	0.00e+00	0.00e+00	0.00e+00
   750.0	0.00e+00	0.00e+00	0.00e+00
   755.0	0.00e+00	0.00e+00	0.00e+00
   760.0	0.00e+00	0.00e+00	0.00e+00
   765.0	0.00e+00	0.00e+00	0.00e+00
   770.0	0.00e+00	0.00e+00	0.00e+00
   775.0	0.00e+00	0.00e+00	0.00e+00
   780.0	0.00e+00	0.00e+00	0.00e+00
   785.0	0.00e+00	0.00e+00	0.00e+00
   790.0	0.00e+00	0.00e+00	0.00e+00
   795.0	0.00e+00	0.00e+00	0.00e+00
   800.0	0.00e+00	0.00e+00	0.00e+00
   805.0	0.00e+00	0.00e+00	0.00e+00
   810.0	0.00e+00	0.00e+00	0.00e+00
   815.0	0.00e+00	0.00e+00	0.00e+00
   820.0	0.00e+00	0.00e+00	0.00e+00
   825.0	0.00e+00	0.00e+00	0.00e+00
   830.0	0.00e+00	0.00e+00	0.00e+00
   835.0	0.00e+00	0.00e+00	0.00e+00
   840.0	0.00e+00	0.00e+00	0.00e+00
   845.0	0.00e+00	0.00e+00	0.00e+00
   850.0	0.00e+00	0.00e+00	0.00e+00
   855.0	0.00e+00	0.00e+00	0.00e+00
   860.0	0.00e+00	0.00e+00	0.00e+00
   865.0	0.00e+00	0.00e+00	0.00e+00
   870.0	0.00e+00	0.00e+00	0.00e+00
   875.0	0.00e+00	0.00e+00	0.00e+00
   880.0	0.00e+00	0.00e+00	0.00e+00
   885.0	0.00e+00	0.00e+00	0.00e+00
   890.0	0.00e+00	0.00e+00	0.00e+00
   895.0	0.00e+00	0.00e+00	0.00e+00
   900.0	0.00e+00	0.00e+00	0.00e+00
   905.0	0.00e+00	0.00e+00	0.00e+00
   910.0	0.00e+00	0.00e+00	0.00e+00
   915.0	0.00e+00	0.00e+00	0.00e+00
   920.0	0.00e+00	0.00e+00	0.00e+00
   925.0	0.00e+00	0.00e+00	0.00e+00
   930.0	0.00e+00	0.00e+00	0.00e+00
   935.0	0.00e+00	0.00e+00	0.00e+00
   940.0	0.00e+00	0.00e+00	0.00e+00
   945.0	0.00e+00	0.00e+00	0.00e+00
   950.0	0.00e+00	0.00e+00	0.00e+00
   955.0	0.00e+00	0.00e+00	0.00e+00
   960.0	0.00e+00	0.00e+00	0.00e+00
   965.0	0.00e+00	0.00e+00	0.00e+00
   970.0	0.00e+00	0.00e+00	0.00e+00
   975.0	0.00e+00	0.00e+00	0.00e+00
   980.0	0.00e+00	0.00e+00	0.00e+00
   985.0	0.00e+00	0.00e+00	0.00e+00
   990.0	0.00e+00	0.00e+00	0.00e+00
   995.0	0.00e+00	0.00e+00	0.00e+00
  1000.0	0.00e+00	0.00e+00	0.00e+00
  1005.0	0.00e+00	0.00e+00	0.00e+00
  1010.0	0.00e+00	0.00e+00	0.00e+00
  1015.0	0.00e+00	0.00e+00	0.00e+00
  1020.0	0.00e+00	0.00e+00	0.00e+00
  1025.0	0.00e+00	0.00e+00	0.00e+00
  1030.0	0.00e+00	0.00e+00	0.00e+00
  1035.0	0.00e+00	0.00e+00	0.00e+00
  1040.0	0.00e+00	0.00e+00	0.00e+00
  1045.0	0.00e+00	0.00e+00	0.00e+00
  1050.0	0.00e+00	0.00e+00	0.00e+00
  1055.0	0.00e+00	0.00e+00	0.00e+00
  1060.0	0.00e+00	0.00e+00	0.00e+00
  1065.0	0.00e+00	0.00e+00	0.00e+00
  1070.0	0.00e+00	0.00e+00	0.00e+00
  1075.0	0.00e+00	0.00e+00	0.00e+00
  1080.0	0.00e+00	0.00e+00	0.00e+00
  1085.0	0.00e+00	0.00e+00	0.00e+00
  1090.0	0.00e+00	0.00e+00	0.00e+00
  1095.0	0.00e+00	0.00e+00	0.00e+00
  1100.0	0.00e+00	0.00e+00	0.00e+00
  1105.0	0.00e+00	0.00e+00	0.00e+00
  1110.0	0.00e+00	0.00e+00	0.00e+00
  1115.0	0.00e+00	0.00e+00	0.00e+00
  1120.0	0.00e+00	0.00e+00	0.00e+00
  1125.0	0.00e+00	0.00e+00	0.00e+00
  1130.0	0.00e+00	0.00e+00	0.00e+00
  1135.0	0.00e+00	0.00e+00	0.00e+00
  1140.0	0.00e+00	0.00e+00	0.00e+00
  1145.0	0.00e+00	0.00e+00	0.00e+00
  1150.0	0.00e+00	0.00e+00	0.00e+00
  1155.0	0.00e+00	0.00e+00	0.00e+00
  1160.0	0.00e+00	0.00e+00	0.00e+00
  1165.0	0.00e+00	0.00e+00	0.00e+00
  1170.0	0.00e+00	0.00e+00	0.00e+00
  1175.0	0.00e+00	0.00e+00	0.00e+00
  1180.0	0.00e+00	0.00e+00	0.00e+00
  1185.0	0.00e+00	0.00e+00	0.00e+00
  1190.0	0.00e+00	0.00e+00	0.00e+00
  1195.0	0.00e+00	0.00e+00	0.00e+00
  1200.0	0.00e+00	0.00e+00	0.00e+00
  1205.0	0.00e+00	0.00e+00	0.00e+00
  1210.0	0.00e+00	0.00e+00	0.00e+00
  1215.0	0.00e+00	0.00e+00	0.00e+00
  1220.0	0.00e+00	0.00e+00	0.00e+00
  1225.0	0.00e+00	0.00e+00	0.00e+00
  1230.0	0.00e+00	0.00e+00	0.00e+00
  1235.0	0.00e+00	0.00e+00	0.00e+00
  1240.0	0.00e+00	0.00e+00	0.00e+00
  1245.0	0.00e+00	0.00e+00	0.00e+00
  1250.0	0.00e+00	0.00e+00	0.00e+00
  1255.0	0.00e+00	0.00e+00	0.00e+00
  1260.0	0.00e+00	0.00e+00	0.00e+00
  1265.0	0.00e+00	0.00e+00	0.00e+00
  1270.0	0.00e+00	0.00e+00	0.00e+00
  1275.0	0.00e+00	0.00e+00	0.00e+00
  1280.0	0.00e+00	0.00e+00	0.00e+00
  1285.0	0.00e+00	0.00e+00	0.00e+00
  1290.0	0.00e+00	0.00e+00	0.00e+00
  1295.0	0.00e+00	0.00e+00	0.00e+00
  1300.0	0.00e+00	0.00e+00	0.00e+00
  1305.0	0.00e+00	0.00e+00	0.00e+00
  1310.0	0.00e+00	0.00e+00	0.00e+00
  1315.0	0.00e+00	0.00e+00	0.00e+00
  1320.0	0.00e+00	0.00e+00	0.00e+00
  1325.0	0.00e+00	0.00e+00	0.00e+00
  1330.0	0.00e+00	0.00e+00	0.00e+00
  1335.0	0.00e+00	0.00e+00	0.00e+00
  1340.0	0.00e+00	0.00e+00	0.00e+00
  1345.0	0.00e+00	0.00e+00	0.00e+00
  1350.0	0.00e+00	0.00e+00	0.00e+00
  1355.0	0.00e+00	0.00e+00	0.00e+00
  1360.0	0.00e+00	0.00e+00	0.00e+00
  1365.0	0.00e+00	0.00e+00	0.00e+00
  1370.0	0.00e+00	0.00e+00	0.00e+00
  1375.0	0.00e+00	0.00e+00	0.00e+00
  1380.0	0.00e+00	0.00e+00	0.00e+00
  1385.0	0.00e+00	0.00e+00	0.00e+00
  1390.0	0.00e+00	0.00e+00	0.00e+00
  1395.0	0.00e+00	0.00e+00	0.00e+00
  1400.0	0.00e+00	0.00e+00	0.00e+00
  1405.0	0.00e+00	0.00e+00	0.00e+00
  1410.0	0.00e+00	0.00e+00	0.00e+00
  1415.0	0.00e+00	0.00e+00	0.00e+00
  1420.0	0.00e+00	0.00e+00	0.00e+00
  1425.0	0.00e+00	0.00e+00	0.00e+00
  1430.0	0.00e+00	0.00e+00	0.00e+00
  1435.0	0.00e+00	0.00e+00	0.00e+00
  1440.0	0.00e+00	0.00e+00	0.00e+00
  1445.0	0.00e+00	0.00e+00	0.00e+00
  1450.0	0.00e+00	0.00e+00	0.00e+00
  1455.0	0.00e+00	0.00e+00	0.00e+00
  1460.0	0.00e+00	0.00e+00	0.00e+00
  1465.0	0.00e+00	0.00e+00	0.00e+00
  1470.0	0.00e+00	0.00e+00	0.00e+00
  1475.0	0.00e+00	0.00e+00	0.00e+00
  1480.0	0.00e+00	0.00e+00	0.00e+00
  1485.0	0.00e+00	0.00e+00	0.00e+00
  1490.0	0.00e+00	0.00e+00	0.00e+00
  1495.0	0.00e+00	0.00e+00	0.00e+00
  1500.0	0.00e+00	0.00e+00	0.00e+00
  1505.0	0.00e+00	0.00e+00	0.00e+00
  1510.0	0.00e+00	0.00e+00	0.00e+00
  1515.0	0.00e+00	0.00e+00	0.00e+00
  1520.0	0.00e+00	0.00e+00	0.00e+00
  1525.0	0.00e+00	0.00e+00	0.00e+00
  1530.0	0.00e+00	0.00e+00	0.00e+00
  1535.0	0.00e+00	0.00e+00	0.00e+00
  1540.0	0.00e+00	0.00e+00	0.00e+00
  1545.0	0.00e+00	0.00e+00	0.00e+00
  1550.0	0.00e+00	0.00e+00	0.00e+00
  1555.0	0.00e+00	0.00e+00	0.00e+00
  1560.0	0.00e+00	0.00e+00	0.00e+00
  1565.0	0.00e+00	0.00e+00	0.00e+00
  1570.0	0.00e+00	0.00e+00	0.00e+00
  1575.0	0.00e+00	0.00e+00	0.00e+00
  1580.0	0.00e+00	0.00e+00	0.00e+00
  1585.0	0.00e+00	0.00e+00	0.00e+00
  1590.0	0.00e+00	0.00e+00	0.00e+00
  1595.0	0.00e+00	0.00e+00	0.00e+00
  1600.0	0.00e+00	0.00e+00	0.00e+00
  1605.0	0.00e+00	0.00e+00	0.00e+00
  1610.0	0.00e+00	0.00e+00	0.00e+00
  1615.0	0.00e+00	0.00e+00	0.00e+00
  1620.0	0.00e+00	0.00e+00	0.00e+00
  1625.0	0.00e+00	0.00e+00	0.00e+00
  1630.0	0.00e+00	0.00e+00	0.00e+00
  1635.0	0.00e+00	0.00e+00	0.00e+00
  1640.0	0.00e+00	0.00e+00	0.00e+00
  1645.0	0.00e+00	0.00e+00	0.00e+00
  1650.0	0.00e+00	0.00e+00	0.00e+00
  1655.0	0.00e+00	0.00e+00	0.00e+00
  1660.0	0.00e+00	0.00e+00	0.00e+00
  1665.0	0.00e+00	0.00e+00	0.00e+00
  1670.0	0.00e+00	0.00e+00	0.00e+00
  1675.0	0.00e+00	0.00e+00	0.00e+00
  1680.0	0.00e+00	0.00e+00	0.00e+00
  1685.0	0.00e+00	0.00e+00	0.00e+00
  1690.0	0.00e+00	0.00e+00	0.00e+00
  1695.0	0.00e+00	0.00e+00	0.00e+00
  1700.0	0.00e+00	0.00e+00	0.00e+00
  1705.0	0.00e+00	0.00e+00	0.00e+00
  1710.0	0.00e+00	0.00e+00	0.00e+00
  1715.0	0.00e+00	0.00e+00	0.00e+00
  1720.0	0.00e+00	0.00e+00	0.00e+00
  1725.0	0.00e+00	0.00e+00	0.00e+00
  1730.0	0.00e+00	0.00e+00	0.00e+00
  1735.0	0.00e+00	0.00e+00	0.00e+00
  1740.0	0.00e+00	0.00e+00	0.00e+00
  1745.0	0.00e+00	0.00e+00	0.00e+00
  1750.0	0.00e+00	0.00e+00	0.00e+00
  1755.0	0.00e+00	0.00e+00	0.00e+00
  1760.0	0.00e+00	0.00e+00	0.00e+00
  1765.0	0.00e+00	0.00e+00	0.00e+00
  1770.0	0.00e+00	0.00e+00	0.00e+00
  1775.0	0.00e+00	0.00e+00	0.00e+00
  1780.0	0.00e+00	0.00e+00	0.00e+00
  1785.0	0.00e+00	0.00e+00	0.00e+00
  1790.0	0.00e+00	0.00e+00	0.00e+00
  1795.0	0.00e+00	0.00e+00	0.00e+00
  1800.0	0.00e+00	0.00e+00	0.00e+00
  1805.0	0.00e+00	0.00e+00	0.00e+00
  1810.0	0.00e+00	0.00e+00	0.00e+00
  1815.0	0.00e+00	0.00e+00	0.00e+00
  1820.0	0.00e+00	0.00e+00	0.00e+00
  1825.0	0.00e+00	0.00e+00	0.00e+00
  1830.0	0.00e+00	0.00e+00	0.00e+00
  1835.0	0.00e+00	0.00e+00	0.00e+00
  1840.0	0.00e+00	0.00e+00	0.00e+00
  1845.0	0.00e+00	0.00e+00	0.00e+00
  1850.0	0.00e+00	0.00e+00	0.00e+00
  1855.0	0.00e+00	0.00e+00	0.00e+00
  1860.0	0.00e+00	0.00e+00	0.00e+00
  1865.0	0.00e+00	0.00e+00	0.00e+00
  1870.0	0.00e+00	0.00e+00	0.00e+00
  1875.0	0.00e+00	0.00e+00	0.00e+00
  1880.0	0.00e+00	0.00e+00	0.00e+00
  1885.0	0.00e+00	0.00e+00	0.00e+00
  1890.0	0.00e+00	0.00e+00	0.00e+00
  1895.0	0.00e+00	0.00e+00	0.00e+00
  1900.0	0.00e+00	0.00e+00	0.00e+00
  1905.0	0.00e+00	0.00e+00	0.00e+00
  1910.0	0.00e+00	0.00e+00	0.00e+00
  1915.0	0.00e+00	0.00e+00	0.00e+00
  1920.0	0.00e+00	0.00e+00	0.00e+00
  1925.0	0.00e+00	0.00e+00	0.00e+00
  1930.0	0.00e+00	0.00e+00	0.00e+00
  1935.0	0.00e+00	0.00e+00	0.00e+00
  1940.0	0.00e+00	0.00e+00	0.00e+00
  1945.0	0.00e+00	0.00e+00	0.00e+00
  1950.0	0.00e+00	0.00e+00	0.00e+00
  1955.0	0.00e+00	0.00e+00	0.00e+00
  1960.0	0.00e+00	0.00e+00	0.00e+00
  1965.0	0.00e+00	0.00e+00	0.00e+00
  1970.0	0.00e+00	0.00e+00	0.00e+00
  1975.0	0.00e+00	0.00e+00	0.00e+00
  1980.0	0.00e+00	0.00e+00	0.00e+00
  1985.0	0.00e+00	0.00e+00	0.00e+00
  1990.0	0.00e+00	0.00e+00	0.00e+00
  1995.0	0.00e+00	0.00e+00	0.00e+00
  2000.0	0.00e+00	0.00e+00	0.00e+00
\end_data
