\begin_header
Backscattering file used to find a corresponding Fournier-Forand phase 
function. As described in https://www.oceanopticsbook.info/view/scattering/the-fournier-forand-phase-function
Column headers (depth in m and bb in 1/m):
depth 412	bb440	bb488	bb510	bb532	bb555	bb650	bb676	bb715 
The first data record gives the number of wavelengths and the wavelengths.
\end_header
9	412.0	440.0	488.0	510.0	532.0	555.0	650.0	676.0	715.0
3.70e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
3.80e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
3.90e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
4.00e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
4.10e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
4.20e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
4.30e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
4.40e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
4.50e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
4.60e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
4.70e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
4.80e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
4.90e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
5.00e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
5.10e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
5.20e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
5.30e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
5.40e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
5.50e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
5.60e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
5.70e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
5.80e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
5.90e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
6.00e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
6.10e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
6.20e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
6.30e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
6.40e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
6.50e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
6.60e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
6.70e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
6.80e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
6.90e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
7.00e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
7.10e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
7.20e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
7.30e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
7.40e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
7.50e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
7.60e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
7.70e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
7.80e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
7.90e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
8.00e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
8.10e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
8.20e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
8.30e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
8.40e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
8.50e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
8.60e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
