# Data from Grenfell  and  Hedrick  1983 observations of ice grown at –30°C
# Angle             Phase function
5.7352941176470615	29.286445646252343
10.147058823529413	13.25019355056747
21.176470588235297	5.55193591438621
30.441176470588232	2.7122725793320295
40.14705882352941	2.1000141557086542
50.73529411764707	1.325019355056747
60.88235294117648	1.2271252398511892
71.02941176470588	1.2271252398511892
80.73529411764707	1.2271252398511892
91.32352941176472	0.9747402255566063
101.91176470588236	0.8149127469020732
112.05882352941175	0.6812920690579608
121.76470588235297	0.6473082037010396
141.61764705882354	0.8576958985908928
146.91176470588238	0.9027251779484579
152.20588235294116	0.7547059566968897
158.8235294117647	0.7547059566968897
163.6764705882353	0.7943282347242805
